distance,Right_lat_irreg,right vert irreg,left lat irreg,left vert irreg
3957.104,-0.008105809,0.001159883,-0.008798772,0.002041016
3957.284,-0.007890677,0.001547666,-0.008930483,0.00217505
3957.464,-0.0076251,0.002168429,-0.008964405,0.002445413
3957.644,-0.007307712,0.002999297,-0.008866688,0.002858425
3957.824,-0.006937366,0.004013369,-0.008605515,0.003417603
3958.005,-0.006515335,0.00514738,-0.008168363,0.004099409
3958.185,-0.006044366,0.006318591,-0.00755355,0.004864882
3958.366,-0.005527377,0.007443848,-0.006759876,0.005674618
3958.546,-0.004972186,0.00844577,-0.005802647,0.006481848
3958.727,-0.004392465,0.009254391,-0.004719418,0.007229683
3958.908,-0.003802357,0.009799885,-0.003549243,0.007860241
3959.089,-0.003217132,0.0100298,-0.002333947,0.008321823
3959.27,-0.002654557,0.00994288,-0.001119517,0.008585575
3959.451,-0.002133184,0.009548079,4.01E-05,0.008626028
3959.632,-0.001669086,0.008858711,0.001099756,0.008423709
3959.812,-0.001273459,0.007928786,0.002028652,0.007994828
3959.992,-0.00095377,0.006828963,0.002805489,0.007373414
3960.172,-0.000717384,0.005629374,0.003409393,0.006594269
3960.352,-0.000564641,0.004395731,0.003835569,0.005704403
3960.532,-0.000488095,0.00318835,0.004096915,0.004764632
3960.713,-0.000480022,0.002068488,0.004207651,0.003835184
3960.893,-0.000530163,0.001081276,0.004185348,0.002969615
3961.073,-0.000621707,0.000230856,0.004056812,0.002203629
3961.252,-0.000736755,-0.000485127,0.003850208,0.00156985
3961.433,-0.000857445,-0.00107289,0.003592853,0.001095828
3961.613,-0.000966004,-0.001566492,0.003307615,0.000777793
3961.793,-0.001044588,-0.002012336,0.003015641,0.0005996
3961.974,-0.001075461,-0.002456689,0.002737784,0.00054475
3962.154,-0.001045509,-0.0029363,0.002489298,0.000586354
3962.335,-0.000946632,-0.00347774,0.002279986,0.000687095
3962.515,-0.000770968,-0.004107105,0.002119457,0.000809142
3962.696,-0.000515136,-0.004835709,0.002015329,0.000919458
3962.876,-0.000187063,-0.005637599,0.001970372,0.000996713
3963.057,0.000203599,-0.006481113,0.001986643,0.001021281
3963.238,0.000645599,-0.00733216,0.002065689,0.000976487
3963.418,0.001116894,-0.008140139,0.002205912,0.000864388
3963.598,0.001591142,-0.008847993,0.002404508,0.000694321
3963.778,0.002042077,-0.009399661,0.002658601,0.000475742
3963.958,0.002442676,-0.009756694,0.002963614,0.000220767
3964.138,0.002764856,-0.009897834,0.003313449,-5.60E-05
3964.318,0.002980591,-0.009802562,0.003701983,-0.000340114
3964.499,0.003067413,-0.009465108,0.004123195,-0.000621932
3964.679,0.003016554,-0.008916772,0.004570729,-0.000903207
3964.859,0.002821358,-0.008194756,0.005038091,-0.001187158
3965.04,0.002478553,-0.007337987,0.00551892,-0.001478484
3965.22,0.002007006,-0.006396508,0.006007667,-0.001790811
3965.401,0.001433943,-0.00542405,0.006498775,-0.002140907
3965.582,0.000788421,-0.004476,0.006986884,-0.002545431
3965.763,0.000108516,-0.003588704,0.00746546,-0.003016919
3965.944,-0.000559373,-0.002780288,0.007925963,-0.003563506
3966.125,-0.001168225,-0.002068441,0.008359517,-0.004192993
3966.307,-0.001676061,-0.001458388,0.008754872,-0.004906584
3966.488,-0.002051772,-0.000928369,0.009096126,-0.005691614
3966.669,-0.002265857,-0.000452957,0.009366919,-0.006533822
3966.85,-0.002293621,-7.40E-06,0.009550973,-0.007417649
3967.031,-0.002136294,0.000429583,0.009632686,-0.008320376
3967.211,-0.001804105,0.000878033,0.009596699,-0.009216931
3967.392,-0.001307742,0.001356834,0.009428213,-0.01008204
3967.572,-0.000670786,0.001861353,0.009122353,-0.0108947
3967.752,7.21E-05,0.002367299,0.008682719,-0.01163742
3967.933,0.00088592,0.002849747,0.008113272,-0.01229288
3968.113,0.00173845,0.003276191,0.00742549,-0.01284781
3968.294,0.002602279,0.003599008,0.006646069,-0.01329693
3968.474,0.003450475,0.003768696,0.005803515,-0.01363588
3968.655,0.004259175,0.003740544,0.004926798,-0.0138608
3968.836,0.005020997,0.003494574,0.004047486,-0.01397027
3969.016,0.00573395,0.003018558,0.003198012,-0.01396367
3969.197,0.006396358,0.002302779,0.002409989,-0.0138403
3969.377,0.007011774,0.001375303,0.001701661,-0.01359819
3969.558,0.00758825,0.000292588,0.001080514,-0.01323429
3969.738,0.008133935,-0.000888327,0.000553622,-0.01274548
3969.919,0.008652363,-0.002100909,0.000118712,-0.01212995
3970.099,0.009138782,-0.003261387,-0.00024409,-0.01138882
3970.279,0.009587712,-0.004284754,-0.000556739,-0.0105235
3970.459,0.009991851,-0.00509359,-0.000841286,-0.009537502
3970.639,0.01033447,-0.005642203,-0.001120264,-0.008444614
3970.819,0.01059599,-0.005893872,-0.001416355,-0.007261807
3970.998,0.01075726,-0.005815098,-0.001751249,-0.006006431
3971.178,0.01080374,-0.005416248,-0.002131721,-0.004702705
3971.358,0.01072413,-0.004740395,-0.002553134,-0.003380479
3971.538,0.01050719,-0.003831633,-0.003010435,-0.002069943
3971.718,0.0101498,-0.002747237,-0.003491519,-0.000800134
3971.898,0.009663713,-0.001569045,-0.00397173,0.000402062
3972.079,0.009062183,-0.000381685,-0.00442526,0.001510382
3972.26,0.008360471,0.000733983,-0.004828283,0.002501533
3972.44,0.00758199,0.001719,-0.005166201,0.003366372
3972.621,0.006752437,0.002520895,-0.005426982,0.004099689
3972.802,0.005897157,0.003089636,-0.005599968,0.004697164
3972.984,0.005033404,0.003412681,-0.005692483,0.005166999
3973.165,0.004171905,0.003504693,-0.005724285,0.005526216
3973.346,0.003323106,0.003381152,-0.005715407,0.005792063
3973.527,0.002489454,0.00307088,-0.005688922,0.005984481
3973.708,0.00165994,0.002623986,-0.005672719,0.006127715
3973.889,0.000822193,0.002092293,-0.005695062,0.006246369
3974.07,-3.60E-05,0.001524681,-0.005779331,0.006363382
3974.25,-0.000926543,0.000958768,-0.005929562,0.006495261
3974.431,-0.001861094,0.000429397,-0.006144939,0.006656863
3974.612,-0.002850217,-3.08E-05,-0.006423027,0.006862256
3974.792,-0.003889432,-0.000410848,-0.00674278,0.00711664
3974.973,-0.004964542,-0.000712471,-0.007071317,0.007419562
3975.153,-0.00606096,-0.000937863,-0.007375639,0.007770418
3975.334,-0.007155456,-0.001095081,-0.007624635,0.008165304
3975.514,-0.008212036,-0.001200611,-0.007789944,0.008595282
3975.695,-0.009193758,-0.001271603,-0.007843411,0.009051028
3975.876,-0.01006542,-0.001322994,-0.007763539,0.009523282
3976.057,-0.01079609,-0.001361718,-0.007554729,0.01000304
3976.237,-0.01135697,-0.00139301,-0.007227405,0.01048182
3976.418,-0.01172138,-0.001421292,-0.006793546,0.010951
3976.599,-0.01188217,-0.001443198,-0.006281463,0.01140396
3976.78,-0.01184327,-0.001451002,-0.005729757,0.01183516
3976.96,-0.01160915,-0.001437002,-0.005177156,0.01223906
3977.141,-0.01119533,-0.001395419,-0.004656962,0.01260936
3977.321,-0.01063156,-0.001322967,-0.004194544,0.01293855
3977.501,-0.009948463,-0.00121653,-0.003814685,0.01321902
3977.682,-0.009176378,-0.001075529,-0.003535361,0.01344182
3977.862,-0.008345393,-0.000907548,-0.003349335,0.01359317
3978.042,-0.007485641,-0.000721813,-0.003243551,0.01365819
3978.223,-0.006626037,-0.000527617,-0.003203895,0.01362187
3978.403,-0.00578461,-0.000334803,-0.0032059,0.01346793
3978.584,-0.004973758,-0.00015349,-0.003219093,0.01317928
3978.764,-0.00420554,6.38E-06,-0.003213008,0.01273898
3978.944,-0.003486165,0.000139908,-0.003164599,0.01213516
3979.124,-0.002814406,0.000248418,-0.003060917,0.01136486
3979.304,-0.002187843,0.000333727,-0.002889648,0.01042462
3979.484,-0.001604333,0.000399147,-0.002643912,0.009316847
3979.664,-0.001060449,0.000452943,-0.002333614,0.008060733
3979.844,-0.000552026,0.000504343,-0.001972331,0.006680379
3980.024,-7.49E-05,0.000562079,-0.001573782,0.005201407
3980.204,0.000374068,0.000630784,-0.00115217,0.003660608
3980.384,0.000797566,0.000713014,-0.000721839,0.002099857
3980.564,0.001198188,0.000811189,-0.000296761,0.000560657
3980.744,0.001579113,0.000923324,0.000117286,-0.000920355
3980.924,0.00194396,0.001041918,0.00052304,-0.002309891
3981.104,0.002296233,0.001159042,0.000923521,-0.003574347
3981.285,0.002638871,0.001267213,0.00132315,-0.00468891
3981.465,0.002973133,0.001360386,0.001729824,-0.005650906
3981.645,0.003299979,0.001432797,0.002152025,-0.006461331
3981.825,0.003619472,0.001479674,0.0025965,-0.007123684
3982.006,0.003924281,0.001504661,0.003059241,-0.007660904
3982.186,0.004203217,0.001515575,0.00353186,-0.008104101
3982.366,0.004444803,0.001520395,0.004005574,-0.008484051
3982.547,0.00463324,0.00153055,0.004464232,-0.00882977
3982.727,0.004747445,0.001561497,0.004884345,-0.009168732
3982.907,0.004766227,0.001628881,0.005242071,-0.009528457
3983.087,0.004670581,0.001746229,0.005516235,-0.009926854
3983.268,0.004447769,0.00192093,0.005693249,-0.01035884
3983.448,0.004086145,0.00215927,0.005760767,-0.01081597
3983.628,0.003576297,0.002466206,0.005709303,-0.01128651
3983.808,0.002926987,0.002835917,0.005547394,-0.01173817
3983.989,0.002155766,0.003257362,0.005290628,-0.01213081
3984.169,0.001280424,0.00371945,0.004954862,-0.01242464
3984.351,0.000326066,0.004209467,0.004561749,-0.01258459
3984.533,-0.000668708,0.004710154,0.004139663,-0.01258082
3984.716,-0.001659897,0.005201725,0.003713366,-0.012385
3984.899,-0.002604416,0.005666098,0.003304212,-0.01197972
3985.081,-0.003467769,0.006092382,0.002924055,-0.01137622
3985.264,-0.004216879,0.006470814,0.002583497,-0.01058966
3985.446,-0.00482342,0.006793338,0.002291993,-0.009639824
3985.628,-0.005281873,0.007059515,0.00204636,-0.00856596
3985.81,-0.00559451,0.007271156,0.001840307,-0.007423316
3985.991,-0.005767195,0.007431675,0.001667726,-0.006271415
3986.171,-0.005817935,0.007544433,0.001523644,-0.005163536
3986.352,-0.005774922,0.007612618,0.001404879,-0.004147668
3986.532,-0.005666501,0.007639321,0.001308368,-0.00327193
3986.713,-0.005518271,0.00762487,0.001235092,-0.002571031
3986.893,-0.005350437,0.007564195,0.001195772,-0.002045057
3987.074,-0.005182577,0.007451564,0.001202599,-0.001688747
3987.254,-0.005030483,0.007280644,0.001267362,-0.001491907
3987.434,-0.00489047,0.007042008,0.00139837,-0.00141507
3987.615,-0.00475243,0.006724753,0.001602552,-0.001406715
3987.795,-0.004605848,0.006318116,0.001885878,-0.001415542
3987.975,-0.004432523,0.0058152,0.00223929,-0.001394733
3988.156,-0.004208145,0.005212087,0.002640714,-0.001301421
3988.336,-0.003908196,0.004504971,0.003067719,-0.001093123
3988.517,-0.003514042,0.003695329,0.003493013,-0.000744283
3988.697,-0.003017967,0.002794112,0.003879145,-0.000262926
3988.878,-0.002413292,0.001813061,0.004187389,0.000338517
3989.059,-0.001698009,0.000766404,0.004383202,0.001041894
3989.239,-0.000890653,-0.000322489,0.004450337,0.001801462
3989.42,-1.45E-05,-0.001429415,0.004377523,0.002561443
3989.6,0.000907434,-0.002530777,0.004155289,0.003266603
3989.78,0.001847838,-0.003602348,0.003800234,0.003869007
3989.96,0.00277615,-0.004619411,0.003348536,0.004326176
3990.14,0.003662057,-0.005557513,0.002837223,0.004595835
3990.32,0.00448235,-0.006396569,0.002307422,0.00465711
3990.5,0.005225761,-0.007123734,0.00180681,0.004525424
3990.681,0.005882337,-0.007727038,0.001383768,0.004219657
3990.861,0.006445623,-0.008197801,0.001079588,0.003766461
3991.041,0.006924163,-0.008541422,0.000905161,0.003224763
3991.221,0.007330732,-0.008767265,0.000863163,0.002661498
3991.401,0.007677993,-0.008885383,0.000953757,0.002142579
3991.581,0.007977058,-0.008915001,0.001147057,0.001725521
3991.761,0.008237802,-0.008881838,0.001393574,0.001462369
3991.942,0.008469949,-0.008811796,0.001643688,0.001404457
3992.122,0.00867497,-0.008729509,0.001849666,0.001578818
3992.302,0.008840387,-0.008657392,0.001966146,0.001974897
3992.483,0.008952325,-0.00861768,0.001947902,0.002578889
3992.663,0.008994833,-0.008628372,0.001759809,0.003367911
3992.844,0.008943223,-0.008688934,0.001408096,0.004281043
3993.024,0.008770452,-0.008793814,0.000909612,0.005247192
3993.205,0.008450367,-0.008936044,0.00028374,0.006195189
3993.385,0.007968009,-0.009091121,-0.000420701,0.007056148
3993.565,0.007315838,-0.009222774,-0.001135616,0.007762754
3993.746,0.006486718,-0.009294534,-0.001792351,0.008247672
3993.926,0.005487833,-0.009269881,-0.002330281,0.008466794
3994.106,0.004349076,-0.009112186,-0.002702592,0.008412888
3994.286,0.003102348,-0.008784858,-0.00286384,0.008082028
3994.467,0.00178312,-0.008258241,-0.002782611,0.007482095
3994.647,0.000440907,-0.007530014,-0.002479943,0.00666389
3994.828,-0.000867,-0.006606659,-0.001989845,0.005689465
3995.008,-0.002086372,-0.005495925,-0.001348243,0.004619414
3995.189,-0.003169892,-0.004237936,-0.000617732,0.003517855
3995.37,-0.004074706,-0.002894444,0.000123123,0.002451295
3995.552,-0.004758675,-0.001527811,0.000794623,0.00148763
3995.733,-0.005196669,-0.000204827,0.001329669,0.000676723
3995.915,-0.00538724,0.000998617,0.00168122,4.01E-05
3996.096,-0.005331043,0.002005843,0.001804315,-0.000403698
3996.278,-0.005036294,0.002749984,0.001668578,-0.000646632
3996.459,-0.004538408,0.003197309,0.001296978,-0.000719708
3996.641,-0.003878633,0.003323066,0.000725052,-0.000662709
3996.823,-0.0030986,0.003108052,-9.17E-06,-0.000516394
3997.004,-0.00224616,0.002580738,-0.000843627,-0.000329632
3997.185,-0.001371645,0.001794235,-0.001701465,-0.000156291
3997.366,-0.000524833,0.000802079,-0.002505646,-5.02E-05
3997.547,0.000254267,-0.000326544,-0.003193689,-4.98E-05
3997.727,0.000937665,-0.001504713,-0.00372445,-0.000171831
3997.907,0.001498406,-0.002645324,-0.004058308,-0.000431193
3998.087,0.001917688,-0.003670701,-0.00416954,-0.00083324
3998.267,0.00219896,-0.004527412,-0.004080045,-0.001350687
3998.446,0.002349486,-0.00516636,-0.003821821,-0.00194936
3998.625,0.002378165,-0.005544442,-0.003428366,-0.002595076
3998.804,0.002307002,-0.005662255,-0.002952375,-0.00324602
3998.983,0.002164046,-0.005541824,-0.002455768,-0.003858348
3999.162,0.001976866,-0.005204544,-0.001999516,-0.004389263
3999.341,0.001770746,-0.004687366,-0.001630504,-0.004811356
3999.52,0.001568496,-0.004047648,-0.001378168,-0.005116389
3999.699,0.0013931,-0.003344817,-0.001270719,-0.005297411
3999.879,0.001262691,-0.002634717,-0.0013258,-0.00535638
4000.059,0.001178479,-0.00195786,-0.001528708,-0.005322466
4000.239,0.001138157,-0.0013515,-0.001858521,-0.00523009
4000.419,0.001137925,-0.000849565,-0.002293199,-0.00511398
4000.599,0.001160212,-0.000453405,-0.002801702,-0.005010993
4000.779,0.001179962,-0.000146386,-0.003348573,-0.004959078
4000.959,0.001172038,8.86E-05,-0.003898573,-0.004995749
4001.14,0.001112657,0.000280034,-0.004425925,-0.005141673
4001.32,0.000979833,0.000471597,-0.004916283,-0.005397982
4001.5,0.000751723,0.000707789,-0.00535596,-0.005764697
4001.68,0.000412642,0.001028525,-0.00573595,-0.006232093
4001.86,-3.30E-05,0.001458726,-0.006060552,-0.006764147
4002.041,-0.000576901,0.002020275,-0.006336377,-0.007320513
4002.22,-0.001208408,0.002732015,-0.006569536,-0.007860705
4002.401,-0.001898269,0.003585518,-0.006762465,-0.008342228
4002.581,-0.002607044,0.004557697,-0.006915972,-0.008721753
4002.761,-0.003295344,0.005625324,-0.007030574,-0.00895665
4002.941,-0.003923795,0.006755725,-0.007100006,-0.009019981
4003.122,-0.00445284,0.007903987,-0.007110794,-0.008901143
4003.303,-0.004842618,0.009024414,-0.007049216,-0.008590566
4003.484,-0.005060642,0.01007495,-0.006903107,-0.008087684
4003.666,-0.005098249,0.0110201,-0.006663795,-0.0074139
4003.847,-0.004952686,0.01183026,-0.006322595,-0.006592742
4004.029,-0.0046246,0.01247749,-0.005872778,-0.005648311
4004.21,-0.004142491,0.01295619,-0.005323673,-0.004609261
4004.392,-0.003548606,0.01327101,-0.004691515,-0.003505765
4004.573,-0.002885478,0.01342745,-0.003993995,-0.002369592
4004.755,-0.002201586,0.0134411,-0.003255662,-0.001223561
4004.936,-0.001550504,0.01333822,-0.002507535,-7.99E-05
4005.117,-0.000985787,0.01314537,-0.001781076,0.001049446
4005.298,-0.000552855,0.01288748,-0.001104145,0.002155375
4005.479,-0.000277435,0.01258572,-0.000494504,0.003237275
4005.66,-0.000182374,0.01226066,3.18E-05,0.004295945
4005.841,-0.000285957,0.01193074,0.000461508,0.005331477
4006.021,-0.000577605,0.01160103,0.000801278,0.006338464
4006.202,-0.001035536,0.01127148,0.001065967,0.007309045
4006.383,-0.00163742,0.01094163,0.001270698,0.008234957
4006.564,-0.002349817,0.01060312,0.001436414,0.009100039
4006.745,-0.003128876,0.0102404,0.001590033,0.009879861
4006.926,-0.003930279,0.009837644,0.001758824,0.01054954
4007.106,-0.004712684,0.009378999,0.001965643,0.01108527
4007.287,-0.005440342,0.008849147,0.002221613,0.01146446
4007.468,-0.006080048,0.008231524,0.002535774,0.01166533
4007.649,-0.006600371,0.007511282,0.002915026,0.01167032
4007.83,-0.006984362,0.006683764,0.003350141,0.01148143
4008.011,-0.007221092,0.005747064,0.003825401,0.01110822
4008.192,-0.007300345,0.004699788,0.004324975,0.01056107
4008.373,-0.007220393,0.003549866,0.004830819,0.009866775
4008.554,-0.006986358,0.00231246,0.005323116,0.009066984
4008.735,-0.006603623,0.001003075,0.00578215,0.008203591
4008.916,-0.00607999,-0.000359047,0.006193243,0.00731932
4009.096,-0.005427786,-0.001747871,0.006553212,0.006457357
4009.275,-0.004662887,-0.003132011,0.006860279,0.005660885
4009.454,-0.003796446,-0.00449192,0.007111882,0.004976673
4009.634,-0.002841903,-0.005810895,0.007315766,0.004430102
4009.814,-0.001819538,-0.00706335,0.007485856,0.004030717
4009.994,-0.000753198,-0.00822113,0.007634675,0.00378986
4010.174,0.000330358,-0.009265808,0.007770258,0.003700991
4010.354,0.001399677,-0.01018311,0.007898075,0.003741909
4010.534,0.002423733,-0.01095936,0.008023414,0.003890153
4010.714,0.003372007,-0.01158464,0.008145561,0.004119675
4010.894,0.004214862,-0.01205619,0.008253071,0.004397796
4011.074,0.004922695,-0.01237205,0.00833337,0.004691186
4011.254,0.005469165,-0.01253153,0.00837316,0.004968766
4011.434,0.005843466,-0.01253986,0.008356017,0.005210062
4011.614,0.006039546,-0.01240408,0.008264666,0.005397661
4011.794,0.00605244,-0.01213145,0.008082551,0.005515024
4011.974,0.005893695,-0.01173252,0.007802352,0.005556636
4012.154,0.005587718,-0.01122032,0.007423103,0.005524739
4012.334,0.005159352,-0.01060811,0.006944072,0.005421701
4012.514,0.004637487,-0.009911045,0.006371612,0.005250908
4012.695,0.00405839,-0.009147671,0.005723715,0.005017421
4012.875,0.00345916,-0.008336857,0.005019488,0.004726471
4013.056,0.002874922,-0.007498092,0.004278282,0.004381822
4013.237,0.002330214,-0.006653068,0.003520538,0.003981082
4013.417,0.001846429,-0.005824205,0.002767018,0.003520241
4013.599,0.001443192,-0.00503194,0.002038616,0.002995978
4013.781,0.001128282,-0.004299107,0.001345757,0.002404241
4013.962,0.000897196,-0.003644436,0.000692394,0.001740265
4014.144,0.000744847,-0.003086175,8.33E-05,0.000999993
4014.325,0.000661947,-0.002637042,-0.000480673,0.000186889
4014.506,0.000632605,-0.002300937,-0.001006598,-0.000685093
4014.687,0.000640541,-0.002081378,-0.001502124,-0.001601122
4014.868,0.000670936,-0.001979583,-0.001974089,-0.002543387
4015.05,0.000714632,-0.001985533,-0.002425741,-0.003482232
4015.23,0.000763916,-0.002086409,-0.00285933,-0.004384977
4015.412,0.000811701,-0.002268948,-0.003276247,-0.005219173
4015.593,0.000857441,-0.002514542,-0.003669159,-0.005956274
4015.773,0.000904561,-0.002801304,-0.004025372,-0.006570394
4015.954,0.000956526,-0.003107374,-0.004332166,-0.00703604
4016.135,0.001016534,-0.00341148,-0.004575919,-0.007340647
4016.315,0.001087393,-0.003692985,-0.004741524,-0.007490948
4016.496,0.001171871,-0.003931343,-0.00481373,-0.007495273
4016.676,0.001271336,-0.004107479,-0.004780307,-0.007367594
4016.857,0.001382345,-0.004207234,-0.004640682,-0.007143646
4017.037,0.001500416,-0.004217491,-0.004397113,-0.006864538
4017.217,0.001621094,-0.004125835,-0.00405298,-0.006571405
4017.397,0.001740118,-0.003926309,-0.003623757,-0.006304629
4017.577,0.001853368,-0.003616479,-0.003132328,-0.006104121
4017.757,0.00195683,-0.003194029,-0.002601709,-0.006009611
4017.938,0.002050312,-0.002662713,-0.00205563,-0.006046633
4018.118,0.002138673,-0.002034494,-0.001518424,-0.006220121
4018.298,0.002227118,-0.001321947,-0.001014453,-0.006533424
4018.478,0.002321759,-0.000540874,-0.000564443,-0.006982631
4018.658,0.002431686,0.000281827,-0.000175687,-0.007538648
4018.838,0.002566599,0.001116807,0.000147553,-0.008166937
4019.018,0.002735539,0.001934428,0.000402254,-0.008832707
4019.199,0.002941319,0.002701905,0.000597217,-0.00949886
4019.379,0.003183337,0.003384584,0.000747764,-0.01012714
4019.559,0.003460758,0.003947929,0.000869243,-0.01067968
4019.74,0.003765836,0.004365163,0.000976508,-0.01113114
4019.919,0.004081729,0.004619623,0.001083569,-0.01147119
4020.099,0.004391549,0.004695975,0.001204482,-0.01169105
4020.279,0.004677305,0.004585954,0.001349378,-0.01178786
4020.459,0.004918109,0.004304843,0.001515937,-0.01177774
4020.639,0.005092169,0.003872519,0.001699414,-0.01168058
4020.82,0.005178373,0.003310796,0.00189397,-0.01151627
4021,0.005163439,0.002657404,0.002084822,-0.01130482
4021.18,0.005038384,0.001958477,0.002252601,-0.01106635
4021.36,0.004794547,0.00125991,0.002377984,-0.0108207
4021.54,0.0044311,0.000603614,0.002443911,-0.0105777
4021.72,0.003957184,2.66E-05,0.002436019,-0.01033537
4021.9,0.003382568,-0.000434358,0.00234016,-0.01009103
4022.081,0.002719128,-0.000750261,0.002146204,-0.009838549
4022.261,0.001985991,-0.000916149,0.001855124,-0.009562017
4022.441,0.00120378,-0.000931885,0.0014698,-0.009243886
4022.621,0.000393124,-0.000799395,0.00099395,-0.008867459
4022.801,-0.000424792,-0.000538758,0.000437776,-0.008422294
4022.982,-0.001228293,-0.000179545,-0.000185497,-0.007900857
4023.162,-0.001995709,0.000248631,-0.000862572,-0.007296105
4023.343,-0.002707028,0.000717641,-0.001581759,-0.006609488
4023.524,-0.003340949,0.001198698,-0.002331482,-0.005853237
4023.704,-0.003879766,0.001665319,-0.003101757,-0.005038592
4023.885,-0.004306555,0.002096259,-0.003883278,-0.004177634
4024.066,-0.00460884,0.002486754,-0.00466852,-0.00328508
4024.247,-0.004775278,0.002835362,-0.00545146,-0.002374722
4024.428,-0.004795858,0.003141874,-0.006225475,-0.001459102
4024.609,-0.004671013,0.003415866,-0.00698068,-0.000540096
4024.79,-0.004406167,0.003671667,-0.007705264,0.000384903
4024.97,-0.004006904,0.003923576,-0.00838668,0.001318031
4025.151,-0.003488484,0.004181232,-0.009008433,0.002266528
4025.332,-0.002876886,0.004449251,-0.009549931,0.003244058
4025.513,-0.002198635,0.004731997,-0.009990355,0.004264696
4025.694,-0.001482372,0.00502975,-0.01031007,0.005339561
4025.874,-0.000762678,0.005331997,-0.01049287,0.006471002
4026.055,-7.51E-05,0.005626474,-0.01052312,0.007659709
4026.236,0.000545996,0.005901152,-0.01038712,0.008904435
4026.417,0.001075126,0.006145591,-0.01008647,0.01018774
4026.597,0.001490377,0.006350017,-0.009630075,0.0114839
4026.778,0.001770453,0.006505063,-0.009027312,0.01276684
4026.959,0.001906845,0.006610321,-0.008299218,0.01400651
4027.14,0.00190372,0.006674246,-0.007480282,0.01516811
4027.32,0.001765793,0.006705672,-0.006605994,0.0162163
4027.501,0.001502107,0.006714698,-0.005712799,0.01712062
4027.682,0.001131747,0.006714378,-0.004838864,0.01786489
4027.863,0.000675213,0.006718171,-0.004022588,0.01843548
4028.043,0.000152496,0.006736862,-0.003300178,0.01882151
4028.224,-0.000419152,0.006765252,-0.002691695,0.01903143
4028.405,-0.001023392,0.006792221,-0.002210055,0.01908214
4028.585,-0.001644089,0.006805884,-0.001867529,0.01899076
4028.766,-0.002270171,0.006780347,-0.001661181,0.01877851
4028.947,-0.002894685,0.00667729,-0.00157326,0.01847036
4029.127,-0.003510866,0.006457989,-0.001585589,0.0180914
4029.308,-0.004111717,0.006086928,-0.001676734,0.01766259
4029.489,-0.004688341,0.005536497,-0.001818282,0.01719358
4029.669,-0.005233682,0.004778499,-0.001979926,0.01669536
4029.85,-0.005738955,0.003791688,-0.002133201,0.01617504
4030.031,-0.006191149,0.002590266,-0.002256647,0.01563131
4030.211,-0.006575722,0.001200694,-0.00233145,0.01505964
4030.392,-0.006878374,-0.000348067,-0.002339527,0.01445519
4030.572,-0.007089674,-0.002000963,-0.002271011,0.01381574
4030.752,-0.007204183,-0.003683292,-0.002122631,0.01314126
4030.933,-0.007216674,-0.005320333,-0.001891341,0.01243191
4031.112,-0.007129883,-0.006840799,-0.001575652,0.01169185
4031.292,-0.006961678,-0.008178758,-0.001176681,0.01093183
4031.472,-0.006731549,-0.009269101,-0.00069579,0.01016324
4031.651,-0.006460543,-0.01005551,-0.000133813,0.009396337
4031.831,-0.006178524,-0.01052369,0.000510261,0.008637252
4032.01,-0.005918297,-0.01067224,0.001237843,0.007891127
4032.189,-0.005711912,-0.01050169,0.002050133,0.007162246
4032.369,-0.005579747,-0.01004461,0.002945755,0.006442926
4032.549,-0.005532803,-0.009360366,0.003921325,0.005717098
4032.729,-0.005581775,-0.008509406,0.004973301,0.004968504
4032.909,-0.00572421,-0.007554155,0.006093011,0.004178395
4033.089,-0.005930833,-0.006560883,0.007262984,0.003324016
4033.27,-0.006169,-0.00559652,0.00846504,0.002382085
4033.45,-0.006403656,-0.004722428,0.00967927,0.001333478
4033.631,-0.00658756,-0.003969024,0.01087814,0.000177256
4033.813,-0.006669327,-0.003356096,0.01203228,-0.001082778
4033.995,-0.006598092,-0.002900379,0.01311121,-0.00243889
4034.177,-0.006339882,-0.002594979,0.01408884,-0.003860795
4034.359,-0.005878367,-0.002412686,0.01494902,-0.005315153
4034.541,-0.00519945,-0.002322812,0.01567074,-0.006763271
4034.721,-0.004305777,-0.002294146,0.01623775,-0.008159684
4034.902,-0.003233287,-0.002295189,0.01664621,-0.009456296
4035.083,-0.002019665,-0.002294673,0.01689464,-0.01060738
4035.263,-0.000705,-0.002266834,0.01698367,-0.01157474
4035.443,0.000657106,-0.002208445,0.01692161,-0.01234444
4035.623,0.002009709,-0.002122251,0.01671878,-0.01290803
4035.803,0.003297496,-0.002011962,0.01638543,-0.01325952
4035.984,0.004483154,-0.001893592,0.01592899,-0.01341834
4036.164,0.005541374,-0.001791488,0.01535529,-0.01341999
4036.344,0.006447278,-0.001730086,0.01467001,-0.01330027
4036.525,0.007191998,-0.001727071,0.01387566,-0.0130972
4036.705,0.007792447,-0.001789325,0.01296984,-0.01285219
4036.885,0.008267614,-0.001922777,0.01194963,-0.01260696
4037.066,0.008637873,-0.0021271,0.01081384,-0.01239788
4037.247,0.008929444,-0.002376939,0.009566959,-0.01223997
4037.427,0.00917007,-0.002640682,0.008214521,-0.01214305
4037.607,0.009386068,-0.002886217,0.006763592,-0.01211546
4037.788,0.009587849,-0.003075543,0.005236524,-0.01214905
4037.968,0.009775758,-0.003166994,0.003664336,-0.01222569
4038.149,0.009949835,-0.003119159,0.002078201,-0.01232721
