distance,Right_lat_irreg,right vert irreg,left lat irreg,left vert irreg
4847.511,-0.001173185,-0.000176673,0.001338003,-6.12E-05
4847.692,-0.001176294,-0.000617549,0.00140787,-0.000250168
4847.873,-0.001146911,-0.001073607,0.001488766,-0.000422906
4848.053,-0.001080891,-0.001528494,0.001583622,-0.00057407
4848.233,-0.000975514,-0.001965897,0.001694634,-0.000699544
4848.414,-0.000834816,-0.00236963,0.001820504,-0.000800873
4848.594,-0.00066483,-0.002723558,0.001958891,-0.000881268
4848.775,-0.000471827,-0.003012006,0.002107294,-0.000944089
4848.955,-0.000265543,-0.003225199,0.002260998,-0.000994733
4849.135,-5.83E-05,-0.003357649,0.00241365,-0.001040099
4849.316,0.000137612,-0.003404022,0.002558853,-0.001087105
4849.496,0.000310999,-0.003363463,0.002690412,-0.001141195
4849.676,0.000452746,-0.003242875,0.002802495,-0.001205247
4849.857,0.000553909,-0.003049935,0.002889305,-0.001281886
4850.037,0.000607026,-0.002793377,0.002945794,-0.001372609
4850.217,0.000611231,-0.002486724,0.002970272,-0.001473934
4850.398,0.000567497,-0.002144851,0.002961978,-0.001581006
4850.578,0.000477131,-0.00178259,0.002920375,-0.001688854
4850.759,0.000345815,-0.001413989,0.002847779,-0.001791049
4850.939,0.000182278,-0.001052547,0.002748468,-0.001880165
4851.12,-4.68E-06,-0.000711726,0.002626761,-0.001948784
4851.3,-0.00020611,-0.00040245,0.002487214,-0.001991317
4851.481,-0.000412861,-0.000131437,0.002334791,-0.002005133
4851.662,-0.000615759,9.50E-05,0.002174492,-0.001987867
4851.842,-0.00080644,0.000271775,0.002010747,-0.001938369
4852.023,-0.000979929,0.000399231,0.001845664,-0.001860493
4852.204,-0.001132129,0.000479032,0.001680763,-0.001759378
4852.384,-0.001259198,0.000513113,0.001517405,-0.001640289
4852.565,-0.001360182,0.000506306,0.001355104,-0.001509896
4852.746,-0.001435983,0.000465302,0.001192184,-0.001375783
4852.926,-0.001487551,0.000396825,0.001026953,-0.001245529
4853.106,-0.00151659,0.0003079,0.000857902,-0.001125049
4853.287,-0.001525929,0.000205997,0.000683791,-0.001017728
4853.468,-0.001518488,9.86E-05,0.0005034,-0.000926733
4853.648,-0.001497144,-7.19E-06,0.000316003,-0.000854157
4853.829,-0.001464617,-0.000106096,0.000122711,-0.000797986
4854.009,-0.001423589,-0.000193138,-7.49E-05,-0.000755231
4854.189,-0.001376687,-0.000263596,-0.000275332,-0.0007228
4854.37,-0.00132598,-0.000315078,-0.000476233,-0.000696509
4854.551,-0.001273209,-0.000346555,-0.000675009,-0.000671517
4854.731,-0.001220097,-0.000357048,-0.000869042,-0.000643005
4854.912,-0.001167753,-0.000347002,-0.001056392,-0.000607342
4855.092,-0.001116443,-0.000318828,-0.001236056,-0.000562565
4855.272,-0.001066371,-0.000275082,-0.0014071,-0.000506838
4855.453,-0.001017347,-0.00021873,-0.001568881,-0.000438995
4855.633,-0.000967839,-0.000154135,-0.001721741,-0.000360208
4855.814,-0.000916028,-8.60E-05,-0.001866232,-0.000272153
4855.995,-0.000860043,-1.89E-05,-0.002002815,-0.000176537
4856.175,-0.000797512,4.25E-05,-0.002131099,-7.53E-05
4856.355,-0.000725786,9.34E-05,-0.002250216,2.94E-05
4856.536,-0.00064224,0.000129339,-0.002359265,0.000135658
4856.717,-0.000545114,0.000146664,-0.002456297,0.000242062
4856.897,-0.000433762,0.000143138,-0.002537989,0.000348435
4857.078,-0.000307607,0.000116603,-0.002600932,0.000454626
4857.258,-0.000166888,6.58E-05,-0.002641849,0.000560726
4857.439,-1.44E-05,-7.80E-06,-0.002657893,0.000667597
4857.62,0.000146656,-0.000102104,-0.002646302,0.000776255
4857.8,0.000312812,-0.000214822,-0.002604656,0.000887656
4857.98,0.000479524,-0.000341497,-0.002533473,0.001002193
4858.161,0.000641648,-0.000476598,-0.002434778,0.001119978
4858.341,0.000794068,-0.000614588,-0.002310672,0.001241096
4858.522,0.000932713,-0.00074992,-0.00216522,0.001364956
4858.703,0.001054742,-0.000877038,-0.002004877,0.001490143
4858.883,0.001157388,-0.000990385,-0.001836236,0.001615193
4859.063,0.001238935,-0.001085264,-0.001665762,0.001738491
4859.244,0.00130068,-0.001159437,-0.001499522,0.00185799
4859.424,0.00134446,-0.001211101,-0.001343515,0.001971558
4859.604,0.001372314,-0.001238818,-0.001203321,0.002077076
4859.785,0.001387836,-0.001243945,-0.001081197,0.00217252
4859.965,0.001395351,-0.001229145,-0.000977828,0.002255909
4860.146,0.001399163,-0.001197116,-0.000893812,0.002325271
4860.326,0.001402869,-0.001151224,-0.000827595,0.002378838
4860.507,0.001409281,-0.001095585,-0.000775213,0.002415071
4860.687,0.001421168,-0.001034353,-0.000732573,0.002432447
4860.868,0.001440488,-0.000971188,-0.000695525,0.002429781
4861.048,0.001467004,-0.000908409,-0.000659758,0.002406813
4861.229,0.001500116,-0.000848114,-0.000620937,0.002363435
4861.409,0.001539068,-0.000792171,-0.000574978,0.002299805
4861.589,0.001581977,-0.000740791,-0.000519602,0.002217978
4861.77,0.001626475,-0.000693465,-0.000453312,0.002120823
4861.951,0.001670202,-0.000649671,-0.000374651,0.002011266
4862.131,0.001711096,-0.000608703,-0.000283082,0.001893465
4862.312,0.001747407,-0.000569664,-0.000179006,0.001772837
4862.492,0.001777399,-0.000531647,-6.29E-05,0.001654854
4862.672,0.001799647,-0.000494039,6.49E-05,0.001544611
4862.853,0.001813492,-0.000456953,0.000203829,0.001446272
4863.033,0.001818394,-0.000420613,0.000353508,0.001363864
4863.214,0.00181384,-0.000385248,0.000513429,0.001300788
4863.394,0.001799484,-0.000351092,0.000682667,0.001256415
4863.575,0.001775053,-0.000318386,0.000860122,0.001228519
4863.755,0.001740267,-0.000287334,0.001044628,0.001214727
4863.936,0.001694797,-0.000257398,0.001233635,0.001209673
4864.116,0.001638258,-0.000227316,0.001423245,0.001205135
4864.296,0.001570264,-0.000195793,0.001609504,0.001192771
4864.477,0.001490592,-0.000161418,0.001787856,0.001164478
4864.657,0.00139939,-0.0001225,0.001952381,0.001112696
4864.838,0.001296861,-7.73E-05,0.002096971,0.001029938
4865.018,0.001183301,-2.44E-05,0.002215806,0.000909695
4865.199,0.001059583,3.63E-05,0.002304794,0.000751213
4865.379,0.0009268,0.000104063,0.002360492,0.000555836
4865.56,0.000786046,0.000178287,0.002379643,0.00032517
4865.74,0.000638386,0.000257056,0.002362501,6.56E-05
4865.92,0.000484869,0.000337344,0.002312392,-0.000212438
4866.101,0.000326543,0.000416082,0.002232755,-0.000498259
4866.282,0.000164207,0.000490644,0.002128537,-0.000781091
4866.462,-1.88E-06,0.000559358,0.002007797,-0.001049808
4866.643,-0.000171543,0.000620678,0.001878975,-0.001293246
4866.823,-0.000344571,0.000673631,0.001750237,-0.001501403
4867.004,-0.000520707,0.000720487,0.001628356,-0.001670373
4867.184,-0.000699675,0.000764644,0.00151965,-0.00179827
4867.365,-0.000881137,0.000809565,0.001430185,-0.001883541
4867.545,-0.001063698,0.000859843,0.001361951,-0.001930078
4867.726,-0.001245074,0.000921021,0.00131361,-0.00194622
4867.906,-0.001422951,0.000998661,0.001283713,-0.001940445
4868.087,-0.001594318,0.001096712,0.001268813,-0.001921713
4868.267,-0.001754752,0.001215904,0.00126158,-0.00189992
4868.448,-0.001899656,0.001356582,0.001254237,-0.001885074
4868.628,-0.002024493,0.001517986,0.001239102,-0.001886081
4868.809,-0.002124984,0.001693634,0.001208995,-0.001906291
4868.989,-0.002196915,0.001875194,0.00115689,-0.001947316
4869.17,-0.002236212,0.00205424,0.001076011,-0.002010419
4869.351,-0.0022409,0.002221051,0.000963343,-0.002091646
4869.531,-0.00221065,0.002364884,0.000818755,-0.002183039
4869.712,-0.002145195,0.002474985,0.000642214,-0.002276534
4869.893,-0.002045951,0.002543322,0.000436095,-0.002363518
4870.073,-0.001917393,0.002566864,0.000207132,-0.002434372
4870.254,-0.001764324,0.002543114,-3.75E-05,-0.00247938
4870.435,-0.001591953,0.002471259,-0.000290264,-0.002489847
4870.615,-0.001407331,0.002358245,-0.000542258,-0.002461807
4870.796,-0.001218018,0.002213254,-0.000784079,-0.002392674
4870.977,-0.001031522,0.002045586,-0.001006501,-0.002280206
4871.157,-0.00085468,0.001866209,-0.001202468,-0.002126903
4871.338,-0.000693849,0.001687266,-0.001366469,-0.00193872
4871.518,-0.000555344,0.001520864,-0.001493054,-0.001721706
4871.699,-0.000443933,0.001375922,-0.001579265,-0.001482899
4871.879,-0.000361844,0.001256096,-0.001626407,-0.001231039
4872.06,-0.000311065,0.001164553,-0.001636206,-0.000975043
4872.24,-0.000292725,0.001102636,-0.001611307,-0.000723298
4872.42,-0.000304338,0.001064056,-0.00155837,-0.000481831
4872.601,-0.000342472,0.001040526,-0.001485158,-0.00025602
4872.782,-0.000403498,0.001023663,-0.001399481,-5.10E-05
4872.962,-0.000481466,0.001003993,-0.001309702,0.000130973
4873.143,-0.000568894,0.000971324,-0.001224556,0.00028974
4873.323,-0.000658269,0.000915503,-0.001152754,0.000425141
4873.504,-0.000741984,0.000829781,-0.001101153,0.000538001
4873.685,-0.000812319,0.000712632,-0.001073641,0.000630702
4873.865,-0.000861545,0.000562976,-0.001073844,0.000705762
4874.046,-0.000882767,0.000381481,-0.001104078,0.00076568
4874.227,-0.000872317,0.000175469,-0.001161429,0.000812857
4874.407,-0.000827296,-4.62E-05,-0.001241672,0.000849671
4874.587,-0.000745234,-0.000274478,-0.001340355,0.000878442
4874.768,-0.000628148,-0.000500092,-0.001450474,0.000900816
4874.948,-0.000480759,-0.000713361,-0.001563414,0.000918015
4875.129,-0.000307863,-0.000904707,-0.001670558,0.000931245
4875.309,-0.000116289,-0.00106762,-0.001764368,0.00094121
4875.49,8.42E-05,-0.001199887,-0.001838896,0.00094787
4875.67,0.000283716,-0.001299623,-0.001888318,0.000951127
4875.851,0.000472529,-0.001366304,-0.001908121,0.00095061
4876.031,0.000641973,-0.001404197,-0.001898593,0.000944948
4876.211,0.000783573,-0.001418623,-0.001861124,0.000932537
4876.392,0.000889291,-0.001414917,-0.001797356,0.000911736
4876.572,0.000955381,-0.001398557,-0.001711494,0.0008805
4876.752,0.000980525,-0.001375104,-0.001609235,0.000836548
4876.933,0.000963501,-0.001350077,-0.001496271,0.000777613
4877.113,0.000906038,-0.001327199,-0.001377217,0.000702235
4877.294,0.000813794,-0.001307797,-0.001255216,0.000610042
4877.474,0.000692697,-0.001293035,-0.001133309,0.000500742
4877.655,0.000549145,-0.00128354,-0.001013389,0.000374921
4877.835,0.000391071,-0.001278192,-0.000893515,0.000236081
4878.016,0.000226719,-0.001275507,-0.000770942,8.83E-05
4878.196,6.42E-05,-0.001274092,-0.000642848,-6.40E-05
4878.376,-8.99E-05,-0.001273371,-0.000505676,-0.000214937
4878.557,-0.000229728,-0.001273197,-0.000355478,-0.000357314
4878.737,-0.000349391,-0.001273449,-0.000188371,-0.00048417
4878.917,-0.000444547,-0.0012748,-2.90E-06,-0.000589596
4879.098,-0.000512637,-0.001278919,0.000199364,-0.000669037
4879.278,-0.000551214,-0.001287538,0.000416666,-0.000718025
4879.458,-0.000558363,-0.001302161,0.000645853,-0.000733667
4879.639,-0.000533808,-0.001323586,0.000879519,-0.000717821
4879.819,-0.000477587,-0.001352477,0.001109444,-0.000673243
4880,-0.000389948,-0.001389276,0.001327447,-0.000603116
4880.18,-0.000272896,-0.001432577,0.001525649,-0.000514129
4880.361,-0.000129306,-0.001480045,0.001696301,-0.000414689
4880.541,3.79E-05,-0.001529325,0.001831768,-0.000313188
4880.722,0.000224017,-0.001577452,0.001927809,-0.000217299
4880.902,0.000422435,-0.001620748,0.001984097,-0.000133861
4881.083,0.000626351,-0.001655493,0.002000522,-6.97E-05
4881.263,0.000828584,-0.001678337,0.001978674,-2.97E-05
4881.443,0.001020804,-0.001686992,0.001924849,-1.37E-05
4881.624,0.001194477,-0.001679359,0.001846152,-2.08E-05
4881.804,0.001341418,-0.001653565,0.001749694,-4.93E-05
4881.984,0.001456172,-0.001609459,0.001642661,-9.35E-05
4882.165,0.001534548,-0.001547701,0.001532263,-0.000145874
4882.345,0.001572509,-0.001468984,0.001425602,-0.00019873
4882.526,0.001570008,-0.001374802,0.001327212,-0.000244957
4882.707,0.00153142,-0.001267541,0.001238907,-0.000277842
4882.887,0.001461354,-0.001149637,0.00116237,-0.0002907
4883.067,0.001365704,-0.001023645,0.001098193,-0.000278623
4883.248,0.001253795,-0.000892455,0.001044216,-0.000241216
4883.429,0.001135527,-0.000759007,0.000997849,-0.000178789
4883.609,0.00102041,-0.000626215,0.00095657,-9.22E-05
4883.79,0.000915196,-0.000496776,0.000918321,1.40E-05
4883.97,0.000825444,-0.000373292,0.000881238,0.000133747
4884.151,0.000756508,-0.000258337,0.000843517,0.000260933
4884.332,0.000708866,-0.000153742,0.000804747,0.000389927
4884.512,0.000677987,-6.06E-05,0.000765899,0.000515518
4884.692,0.000659105,2.01E-05,0.000728007,0.00063252
4884.873,0.000646048,8.80E-05,0.000692251,0.000737291
4885.054,0.000629202,0.000144672,0.00066016,0.000829894
4885.234,0.000598438,0.000191725,0.000633314,0.000910932
4885.415,0.000544239,0.000231132,0.000613082,0.000981425
4885.596,0.000460979,0.000266002,0.000599502,0.001045027
4885.776,0.000344562,0.000299913,0.000592096,0.001106408
4885.957,0.000191176,0.000336407,0.000590353,0.001170194
4886.138,2.81E-06,0.000378219,0.00059307,0.001240087
4886.318,-0.000213119,0.000427331,0.000598396,0.001318922
4886.499,-0.000448962,0.00048569,0.00060446,0.001409494
4886.68,-0.000695542,0.000554043,0.000609598,0.00151301
4886.86,-0.000940258,0.000630477,0.000612607,0.001627131
4887.041,-0.001170042,0.000712718,0.000612347,0.001749034
4887.221,-0.001372522,0.000798238,0.000607765,0.001875489
4887.402,-0.001539301,0.000883049,0.000598329,0.002000844
4887.583,-0.001663392,0.000962638,0.000583693,0.002118559
4887.763,-0.001738127,0.001032579,0.000563492,0.002222129
4887.944,-0.001762367,0.001089949,0.000537019,0.002305814
4888.125,-0.001739706,0.001133118,0.00050326,0.00236455
4888.305,-0.001673901,0.00116051,0.000461191,0.0023933
4888.486,-0.001570179,0.001172157,0.000409783,0.002388546
4888.666,-0.001436712,0.001171313,0.000347998,0.002349965
4888.847,-0.001282017,0.00116162,0.000274793,0.002277633
4889.027,-0.001114144,0.001146881,0.000189512,0.002172181
4889.208,-0.000938751,0.001131752,9.36E-05,0.0020372
4889.388,-0.000760719,0.001121159,-1.09E-05,0.001877275
4889.569,-0.000584753,0.001119868,-0.000121732,0.001697027
4889.749,-0.000412849,0.001130148,-0.00023458,0.001501601
4889.93,-0.000244884,0.001152309,-0.000343534,0.001296566
4890.11,-8.07E-05,0.00118659,-0.000442615,0.001087495
4890.291,7.99E-05,0.001231491,-0.000526291,0.000879202
4890.471,0.000236909,0.001282277,-0.000589876,0.000675055
4890.651,0.000390376,0.001333862,-0.000628784,0.000478263
4890.832,0.000539848,0.001381238,-0.000639514,0.000291548
4891.012,0.000682517,0.001419773,-0.000623919,0.000115282
4891.193,0.000814876,0.00144495,-0.000585498,-5.09E-05
4891.373,0.00093341,0.001452488,-0.000528029,-0.000207391
4891.554,0.001034533,0.001441505,-0.000459332,-0.000355906
4891.734,0.001114619,0.001413625,-0.000390281,-0.000499036
4891.915,0.001170065,0.001370546,-0.000331824,-0.000639403
4892.095,0.001199083,0.001315554,-0.000294132,-0.000779465
4892.275,0.001203041,0.001254679,-0.000286002,-0.000921384
4892.456,0.00118362,0.001194222,-0.000316093,-0.001067295
4892.636,0.001143198,0.001140101,-0.000391324,-0.001218901
4892.816,0.001087247,0.001096551,-0.000510835,-0.001376003
4892.997,0.001022096,0.001067335,-0.00067159,-0.001537868
4893.177,0.000953969,0.001055916,-0.000870118,-0.001703645
4893.357,0.000887732,0.001061844,-0.001097375,-0.001870905
4893.538,0.000827313,0.001081949,-0.001340472,-0.002036139
4893.718,0.000776588,0.001112986,-0.001586462,-0.00219582
4893.898,0.000736778,0.001150337,-0.00182308,-0.002346448
4894.079,0.000704754,0.001187129,-0.002039164,-0.00248457
4894.26,0.00067698,0.001216273,-0.002223655,-0.002606737
4894.44,0.000649359,0.001231138,-0.002367328,-0.002710045
4894.621,0.000615466,0.001227014,-0.002468388,-0.002793802
4894.801,0.00056827,0.001199693,-0.00252693,-0.002857873
4894.981,0.000501014,0.001145243,-0.002543455,-0.002902296
4895.162,0.000410259,0.001063057,-0.002523148,-0.00292907
4895.342,0.000294729,0.000954691,-0.002474189,-0.002941446
4895.523,0.000153248,0.000821764,-0.002404789,-0.002942696
4895.704,-1.17E-05,0.000667037,-0.002322122,-0.002935939
4895.884,-0.000192247,0.00049502,-0.002231801,-0.002924068
4896.064,-0.000379837,0.000310366,-0.002139314,-0.002909957
4896.245,-0.000565577,0.000117629,-0.002048644,-0.002895687
4896.426,-0.000738674,-7.90E-05,-0.00195813,-0.002880363
4896.606,-0.000887892,-0.000275522,-0.001864785,-0.002862391
4896.787,-0.001002447,-0.000467848,-0.001765454,-0.002839945
4896.967,-0.001076409,-0.000652639,-0.001655241,-0.002808777
4897.147,-0.001106777,-0.000826917,-0.001528213,-0.002763197
4897.328,-0.001090693,-0.000987717,-0.001378475,-0.00269751
4897.508,-0.001029985,-0.001132201,-0.001202604,-0.002606444
4897.689,-0.000933132,-0.001257721,-0.001000624,-0.002485315
4897.87,-0.00080912,-0.001361643,-0.000772815,-0.002329487
4898.05,-0.000667708,-0.001441698,-0.00052095,-0.002135507
4898.23,-0.000521402,-0.001496891,-0.000252027,-0.001904067
4898.411,-0.000383316,-0.001526507,2.58E-05,-0.001636766
4898.591,-0.000266099,-0.001530121,0.00030439,-0.001335589
4898.772,-0.000177948,-0.001510121,0.00057523,-0.001006308
4898.952,-0.00012456,-0.001470479,0.000829657,-0.00065683
4899.133,-0.000111489,-0.001415221,0.001059055,-0.000295108
4899.313,-0.000139519,-0.001349849,0.001257628,7.03E-05
4899.494,-0.000203121,-0.001281827,0.001423291,0.000430173
4899.674,-0.000296327,-0.001218754,0.001554214,0.00077506
4899.855,-0.00041211,-0.001167686,0.001649901,0.001096372
4900.036,-0.000540026,-0.001133881,0.001714217,0.00138797
4900.216,-0.00066893,-0.001122234,0.001751915,0.001644226
4900.397,-0.000788008,-0.001137074,0.001767794,0.00185986
4900.578,-0.000889422,-0.001177738,0.001767045,0.002032751
4900.758,-0.000966882,-0.001240982,0.001755064,0.002162437
4900.939,-0.001014232,-0.00132346,0.001737206,0.002248511
4901.12,-0.001029141,-0.001419298,0.001717318,0.002292121
4901.3,-0.001013922,-0.001519571,0.001697403,0.002296319
4901.48,-0.000971165,-0.001615179,0.00167935,0.002264273
4901.661,-0.000904414,-0.001697649,0.001664435,0.002199626
4901.842,-0.000820011,-0.001760324,0.001652105,0.002107433
4902.022,-0.000724806,-0.001796884,0.001641469,0.00199301
4902.203,-0.000625415,-0.001801692,0.001631593,0.001861787
4902.383,-0.000526693,-0.001774435,0.001621173,0.001720107
4902.563,-0.000432669,-0.001717314,0.001608731,0.001574745
4902.744,-0.000347289,-0.001632624,0.001592786,0.001432468
4902.925,-0.000272231,-0.001525036,0.001571786,0.00129978
4903.105,-0.000206649,-0.001401888,0.001544097,0.00118289
4903.286,-0.000149561,-0.001270659,0.001508082,0.001087988
4903.466,-9.97E-05,-0.001138106,0.001462109,0.001020182
4903.646,-5.49E-05,-0.001009025,0.00140456,0.000981635
4903.827,-1.31E-05,-0.00088788,0.001333822,0.000974009
4904.007,2.78E-05,-0.000778526,0.001248474,0.000998387
4904.188,6.78E-05,-0.000680416,0.001148513,0.001051593
4904.369,0.000106376,-0.000591063,0.001034572,0.001128558
4904.549,0.000142676,-0.000507921,0.000907366,0.001224138
4904.729,0.00017507,-0.000427136,0.000769556,0.001331638
4904.91,0.000200928,-0.000343486,0.000625883,0.001442709
4905.09,0.000217574,-0.00025169,0.000481189,0.001548922
4905.271,0.000223078,-0.000147475,0.000340696,0.001642819
4905.451,0.000217367,-2.91E-05,0.000210573,0.001719437
4905.632,0.000200654,0.000104786,9.71E-05,0.001774203
4905.812,0.000173647,0.000254976,6.24E-06,0.001803278
4905.993,0.000140346,0.000418543,-5.94E-05,0.001807765
4906.173,0.000106098,0.000591035,-9.82E-05,0.001790791
4906.354,7.63E-05,0.000767952,-0.000109004,0.001755567
4906.534,5.65E-05,0.000943885,-9.40E-05,0.001707007
4906.714,5.26E-05,0.001112525,-5.89E-05,0.001651682
4906.895,7.05E-05,0.001267526,-9.54E-06,0.001596226
4907.075,0.000114143,0.001403329,4.77E-05,0.001546002
4907.256,0.000183165,0.001516229,0.00010574,0.001503443
4907.437,0.000276483,0.001602785,0.000157063,0.001470569
4907.617,0.000392143,0.001660045,0.00019506,0.00144858
4907.797,0.000522709,0.001688045,0.000217415,0.00143372
4907.978,0.000658675,0.001687957,0.000223438,0.001420373
4908.158,0.000790521,0.001661047,0.000212626,0.00140287
4908.339,0.000908492,0.001610377,0.000188038,0.001374617
4908.52,0.001002633,0.001540642,0.000155945,0.001328186
4908.7,0.001063,0.001456599,0.000122735,0.001256129
4908.88,0.001082487,0.001363409,9.43E-05,0.00115295
4909.061,0.00106011,0.001267108,7.54E-05,0.001017307
4909.241,0.000995677,0.001173841,7.07E-05,0.000848388
4909.422,0.00089027,0.001089511,8.37E-05,0.000646412
4909.603,0.000752122,0.00101867,0.000111999,0.000417212
4909.783,0.000591955,0.000965398,0.000151177,0.00016852
4909.963,0.000420502,0.000933589,0.000196587,-9.19E-05
4910.144,0.000248778,0.000923902,0.000240995,-0.000355147
4910.324,8.81E-05,0.00093426,0.000275009,-0.00061162
4910.504,-5.04E-05,0.000962484,0.000289198,-0.000851622
4910.685,-0.000158708,0.001004214,0.00027619,-0.00106732
4910.866,-0.000235491,0.001050722,0.00023261,-0.001254423
4911.046,-0.000280251,0.001092748,0.000155547,-0.001409047
4911.227,-0.000293783,0.001120938,4.36E-05,-0.00152826
4911.407,-0.000283713,0.001125486,-9.71E-05,-0.001613898
4911.588,-0.000259876,0.001096428,-0.000257795,-0.001669286
4911.768,-0.000232051,0.001024126,-0.000429933,-0.001697839
4911.949,-0.000208966,0.000904057,-0.000603024,-0.001704327
4912.129,-0.000198518,0.000735721,-0.000765274,-0.001694569
4912.31,-0.000208541,0.00051877,-0.000904879,-0.001674407
4912.491,-0.00024279,0.000257252,-0.001012978,-0.001649011
4912.671,-0.000297499,-3.68E-05,-0.001086107,-0.001622318
4912.852,-0.0003681,-0.000350362,-0.001121382,-0.001598134
4913.033,-0.000448819,-0.000670032,-0.001117458,-0.001579902
4913.213,-0.000528257,-0.000979496,-0.001080212,-0.00156935
4913.394,-0.000593378,-0.001261694,-0.001017642,-0.001567702
4913.574,-0.000631414,-0.001500016,-0.000937792,-0.001576131
4913.754,-0.000632971,-0.001683688,-0.000849293,-0.001595062
4913.935,-0.00059109,-0.001806117,-0.000761202,-0.001624386
4914.115,-0.000498937,-0.00186088,-0.000682554,-0.00166397
4914.295,-0.000354816,-0.001847097,-0.00061966,-0.001713024
4914.476,-0.000165813,-0.001773325,-0.000574175,-0.001769642
4914.656,6.01E-05,-0.001649046,-0.000547295,-0.001831804
4914.837,0.000313877,-0.001484668,-0.000539335,-0.001897016
4915.017,0.000581334,-0.001294665,-0.000546764,-0.001960717
4915.198,0.000846971,-0.00109463,-0.000565003,-0.002017787
4915.378,0.001095599,-0.000899777,-0.000589585,-0.002063064
4915.559,0.001316367,-0.000720367,-0.000617382,-0.002090866
4915.739,0.001501404,-0.000563268,-0.000646182,-0.002095157
4915.92,0.001642969,-0.00043521,-0.000673812,-0.002069924
4916.101,0.001738244,-0.000338212,-0.000699636,-0.002010842
4916.281,0.001792278,-0.000266764,-0.000725469,-0.001916289
4916.461,0.001810818,-0.000214685,-0.000753349,-0.001784885
4916.642,0.001800236,-0.000175279,-0.000784911,-0.001616514
4916.823,0.001769398,-0.000139784,-0.000820173,-0.00141621
4917.003,0.001727787,-9.89E-05,-0.000858739,-0.001190323
4917.184,0.001684403,-4.39E-05,-0.000899891,-0.000945371
4917.364,0.001642939,2.94E-05,-0.000939208,-0.000689826
4917.544,0.001603765,0.00012206,-0.000969899,-0.000433416
4917.725,0.001567131,0.000234918,-0.000985135,-0.000185863
4917.906,0.001529778,0.000365786,-0.000978409,4.50E-05
4918.086,0.001483283,0.000507745,-0.000943695,0.000254255
4918.267,0.001418807,0.000653497,-0.000875007,0.000437153
4918.447,0.001328186,0.000795959,-0.000768452,0.000590524
4918.627,0.001205737,0.000928856,-0.000627938,0.000716934
4918.808,0.00104634,0.001046094,-0.00045918,0.000820299
4918.989,0.000845664,0.001142016,-0.000268497,0.000904712
4919.169,0.000607317,0.001215399,-6.84E-05,0.00097613
4919.35,0.000339505,0.001267614,0.000125154,0.001041603
4919.53,5.06E-05,0.001300088,0.000295967,0.001108145
4919.711,-0.000248325,0.001315579,0.000430144,0.001180643
4919.892,-0.000542036,0.001318644,0.000516662,0.001261053
4920.072,-0.000815206,0.00131397,0.000544712,0.001351117
4920.252,-0.001054172,0.001305312,0.0005071,0.001451145
4920.433,-0.001250943,0.001293323,0.000408903,0.001556566
4920.614,-0.00139871,0.001278006,0.000257805,0.001661774
4920.794,-0.001491702,0.001258998,6.23E-05,0.001761085
4920.975,-0.001533607,0.001232592,-0.000161629,0.001848119
4921.155,-0.001533169,0.001193294,-0.000393901,0.001916116
4921.336,-0.001499251,0.001135607,-0.00061449,0.001958373
4921.516,-0.001443211,0.001054733,-0.000806675,0.001970582
4921.697,-0.001379544,0.000946746,-0.000957969,0.001951481
4921.877,-0.001322946,0.000807776,-0.00105616,0.00190001
4922.058,-0.001286091,0.000635541,-0.001093238,0.001816324
4922.239,-0.00127545,0.000432603,-0.001074224,0.001704355
4922.419,-0.001296305,0.00020244,-0.001006652,0.001568756
4922.6,-0.001352933,-5.11E-05,-0.000898744,0.0014142
4922.78,-0.001441339,-0.000321267,-0.00076446,0.001245512
4922.96,-0.001553468,-0.000599832,-0.000620605,0.001067592
4923.141,-0.0016812,-0.000878625,-0.000483839,0.000885291
4923.322,-0.001815051,-0.001150352,-0.000365915,0.00070206
4923.502,-0.001943956,-0.001408737,-0.000272849,0.000519712
4923.683,-0.002056766,-0.001647565,-0.000210329,0.000339972
4923.863,-0.002144234,-0.001861645,-0.000180013,0.000164331
4924.043,-0.002202431,-0.002048634,-0.000172143,-6.37E-06
4924.224,-0.002228359,-0.002206688,-0.000174952,-0.000171392
4924.404,-0.002219686,-0.002334075,-0.000176467,-0.000329829
4924.584,-0.002179091,-0.002429925,-0.000163124,-0.00047936
4924.765,-0.002111554,-0.002493763,-0.000120632,-0.000617026
4924.945,-0.002022049,-0.002525109,-3.50E-05,-0.000739853
4925.125,-0.001915199,-0.002523291,0.000100704,-0.000844532
4925.306,-0.001795236,-0.002487433,0.000285355,-0.000927385
4925.486,-0.001666372,-0.002416647,0.000517564,-0.000984718
4925.667,-0.001531462,-0.002310683,0.000791977,-0.001013853
4925.847,-0.001389781,-0.00217098,0.001092869,-0.001014779
4926.027,-0.001240021,-0.001999255,0.001402816,-0.000987918
4926.208,-0.001080812,-0.001797686,0.001704515,-0.000934177
4926.388,-0.000910401,-0.001571757,0.001981476,-0.000857894
4926.568,-0.000726876,-0.001328392,0.002217534,-0.000764877
4926.749,-0.000528436,-0.001074548,0.002396828,-0.00066095
4926.929,-0.000316156,-0.000817725,0.002511069,-0.000552008
4927.11,-9.41E-05,-0.000565993,0.002559704,-0.00044402
4927.29,0.000133575,-0.00032745,0.002542546,-0.000342956
4927.471,0.000361491,-0.000108532,0.002462775,-0.000253269
4927.651,0.000581526,8.85E-05,0.002331776,-0.000175686
4927.832,0.000785117,0.000262071,0.002162166,-0.000110378
